tx_id,client_id,tx_date,amount,tx_type,balance,merchant_category
439,30,2024-02-16,180807.7004388688,income,-258213.6744697618,utilities
436,30,2024-03-03,87189.90634328462,expense,-230297.7978211144,utilities
433,30,2024-04-13,23204.60486014535,expense,26296.31469336977,food
432,30,2024-04-23,105996.20302707024,expense,49500.91955351512,utilities
429,30,2024-05-13,57784.570183068994,expense,-57784.570183068994,food
441,30,2024-05-21,139153.77786869204,income,22916.323169793497,retail
442,30,2024-06-08,134022.56281568023,income,156938.88598547372,services
430,30,2024-06-23,76766.28620012908,income,18981.716017060084,utilities
437,30,2024-07-06,173976.36716521304,expense,-404274.1649863274,transport
431,30,2024-07-17,136515.40656352526,income,155497.12258058536,transport
440,30,2024-08-16,141976.21977086327,income,-116237.45469889854,food
438,30,2024-09-02,34747.209922303184,expense,-439021.3749086306,utilities
435,30,2024-09-15,78138.99400638671,income,-143107.89147782978,transport
434,30,2024-09-20,247543.2001775863,expense,-221246.8854842165,retail
445,30,2024-09-21,37576.613465022325,income,174515.49945049605,retail
443,30,2024-11-10,10000.0,expense,146938.88598547372,transport
448,31,2024-01-15,151327.21673895366,income,-90073.97359764899,transport
453,31,2024-02-10,199304.57368836994,expense,-68964.33129207752,food
450,31,2024-05-12,70393.36284677012,income,-108040.6375050898,utilities
447,31,2024-05-19,241401.19033660265,expense,-241401.19033660265,retail
454,31,2024-08-14,267088.11377787916,expense,-336052.4450699567,utilities
452,31,2024-08-25,81719.54896420837,income,130340.24239629242,utilities
451,31,2024-10-17,156661.33093717386,income,48620.69343208405,transport
449,31,2024-12-06,88360.02675421094,expense,-178434.00035185993,food
463,32,2024-01-07,119978.15242917214,income,101516.30201562481,retail
459,32,2024-01-12,10000.0,expense,100796.13450175396,retail
460,32,2024-02-06,68876.18535824507,income,169672.31985999903,retail
456,32,2024-02-29,112367.31992562405,income,27350.61314307194,retail
455,32,2024-08-13,85016.70678255211,expense,-85016.70678255211,transport
464,32,2024-09-18,78215.73118523063,expense,23300.57083039418,food
462,32,2024-09-19,10000.0,expense,-18461.850413547334,services
458,32,2024-10-27,80710.35556427811,expense,110796.13450175396,food
457,32,2024-11-25,164155.87692296013,income,191506.49006603207,food
461,32,2024-12-21,178134.17027354636,expense,-8461.850413547334,food
471,33,2024-02-11,193038.78880527604,income,597942.4561974183,services
478,33,2024-02-24,70707.90359912557,income,536050.3809995526,food
481,33,2024-03-07,70563.47571065175,expense,338369.3092035109,food
474,33,2024-03-10,145784.19817997265,income,630508.1119337496,utilities
473,33,2024-04-13,12286.060381345349,expense,484723.91375377704,food
466,33,2024-04-20,275256.95079832664,income,188638.32666285537,transport
470,33,2024-05-07,14386.166132677405,income,404903.6673921422,food
477,33,2024-05-19,126797.58171575719,expense,465342.4774004269,food
480,33,2024-06-09,164124.10589508788,expense,408932.78491416265,utilities
465,33,2024-06-15,86618.62413547127,expense,-86618.62413547127,services
469,33,2024-06-27,117103.66942574669,income,390517.50125946477,retail
472,33,2024-07-24,100932.48206229588,expense,497009.9741351224,food
479,33,2024-07-31,37006.50980969799,income,573056.8908092505,services
468,33,2024-08-17,54522.56870459547,expense,273413.8318337181,utilities
476,33,2024-10-19,175749.81480928828,expense,592140.0591161841,food
475,33,2024-11-01,137381.7619917228,income,767889.8739254724,food
467,33,2024-12-05,139298.07387545815,income,327936.40053831355,utilities
483,34,2024-01-06,116407.11259104424,expense,-106407.11259104424,retail
493,34,2024-02-28,213288.6624136307,income,261345.73284624043,transport
482,34,2024-03-04,10000.0,income,10000.0,transport
485,34,2024-05-13,121863.24751888742,income,-154379.08924701813,retail
489,34,2024-06-20,95215.66750792938,expense,-231944.5743621803,retail
486,34,2024-08-15,85080.6498508915,income,-69298.43939612663,utilities
491,34,2024-09-17,25604.89039058436,expense,-111531.39161430724,transport
488,34,2024-10-04,77430.46745812432,expense,-136728.90685425093,food
490,34,2024-10-05,146018.07313845743,income,-85926.50122372288,retail
492,34,2024-10-08,159588.46204691697,income,48057.07043260973,utilities
487,34,2024-10-30,10000.0,income,-59298.43939612663,utilities
484,34,2024-11-24,169835.22417486133,expense,-276242.33676590555,transport
497,35,2024-01-02,85456.08945096529,income,227152.41863287293,services
495,35,2024-03-19,54812.15460234169,expense,151696.32918190764,food
498,35,2024-03-23,60036.22707079413,expense,167116.1915620788,utilities
500,35,2024-06-02,53878.703517070804,income,321827.12405189354,transport
494,35,2024-06-06,206508.48378424934,income,206508.48378424934,transport
501,35,2024-07-24,66602.03956095908,income,388429.16361285263,transport
503,35,2024-07-30,95643.45537031756,income,321953.56077934953,transport
496,35,2024-08-17,10000.0,expense,141696.32918190764,utilities
504,35,2024-09-03,10000.0,expense,311953.56077934953,food
502,35,2024-09-12,162119.05820382063,expense,226310.105409032,transport
499,35,2024-10-07,100832.22897274393,income,267948.42053482274,food
510,36,2024-02-01,236093.12499458267,income,199574.6831719941,services
514,36,2024-02-13,145824.68506567334,expense,501789.86877841724,transport
511,36,2024-02-17,204937.63808572188,income,404512.321257716,transport
508,36,2024-02-19,113480.71164272752,income,120808.59815533353,utilities
506,36,2024-03-04,10000.0,expense,-86434.51498650451,food
512,36,2024-03-27,103784.46973343976,income,508296.7909911558,transport
509,36,2024-03-29,157327.0399779221,expense,-36518.441822588575,utilities
505,36,2024-05-03,76434.51498650451,expense,-76434.51498650451,services
518,36,2024-05-23,178979.1848323231,expense,711172.3756159003,utilities
515,36,2024-07-06,131151.26007740328,income,632941.1288558205,retail
513,36,2024-07-15,139317.76285293474,income,647614.5538440906,utilities
516,36,2024-08-18,329646.47603843006,income,962587.6048942506,transport
507,36,2024-09-27,93762.40149911052,income,7327.886512606012,utilities
517,36,2024-10-14,72436.04444602727,expense,890151.5604482234,services
519,37,2024-02-06,174475.00892813675,expense,-174475.00892813675,services
520,37,2024-02-14,109241.65461610821,expense,-283716.66354424495,services
524,37,2024-04-22,144413.5548126839,expense,-218554.50997653155,retail
523,37,2024-08-14,134239.38081235456,income,-74140.95516384766,transport
526,37,2024-10-18,50436.274745777424,income,-77434.07981773454,transport
525,37,2024-11-09,90684.15541301959,income,-127870.35456351197,transport
521,37,2024-12-21,174942.03529107163,income,-108774.62825317332,retail
522,37,2024-12-25,99605.70772302891,expense,-208380.33597620222,services
531,38,2024-02-05,155288.10959653097,income,7445.772549804184,transport
544,38,2024-02-07,10000.0,income,-202560.70113127385,retail
543,38,2024-02-09,60653.67796499279,income,-212560.70113127385,services
530,38,2024-03-22,265490.528675004,income,-147842.33704672678,food
533,38,2024-04-01,149069.03124115538,expense,-232326.01778280275,services
534,38,2024-04-17,26556.827269454487,income,-205769.19051334827,services
545,38,2024-04-23,107869.70872458813,income,-94690.99240668572,transport
527,38,2024-05-02,123059.14021287368,expense,-123059.14021287368,services
529,38,2024-05-09,306697.01558056416,expense,-413332.8657217308,services
542,38,2024-05-28,305832.84811223985,expense,-273214.37909626664,food
541,38,2024-05-29,52176.191662925936,income,32618.469015973227,services
538,38,2024-05-31,156966.71887002088,income,-164605.27599697863,utilities
535,38,2024-06-15,88789.33277132125,expense,-294558.5232846695,transport
539,38,2024-07-15,102173.59593509058,income,-62431.68006188805,transport
536,38,2024-08-08,67831.68066593632,income,-226726.84261873318,retail
532,38,2024-08-10,90702.75909145155,expense,-83256.98654164736,utilities
540,38,2024-09-25,42873.95741493534,income,-19557.72264695271,utilities
528,38,2024-10-24,16423.29007170703,income,-106635.85014116665,utilities
537,38,2024-10-25,94845.15224826633,expense,-321571.9948669995,utilities
549,39,2024-02-02,64000.511804741924,income,80233.50650321053,food
546,39,2024-03-02,102467.82170858758,income,102467.82170858758,utilities
553,39,2024-03-02,74233.8584383521,expense,346971.7547434763,retail
548,39,2024-03-09,16702.841596941274,expense,16232.99469846861,food
551,39,2024-05-29,115518.88241060913,income,312974.27877811086,utilities
550,39,2024-09-25,117221.8898642912,income,197455.39636750173,retail
554,39,2024-10-12,97120.7245818609,income,444092.47932533716,transport
555,39,2024-10-18,83185.28771493312,expense,360907.19161040406,utilities
547,39,2024-10-29,69531.9854131777,expense,32935.836295409885,food
552,39,2024-12-08,108231.33440371748,income,421205.61318182835,services
562,40,2024-01-19,40284.87309603508,expense,245033.8159010685,retail
559,40,2024-04-13,191229.12317406118,income,-19653.811682232423,services
563,40,2024-04-30,29115.424998665796,expense,215918.3909024027,retail
557,40,2024-06-14,79863.39490460485,expense,-139923.47925197473,services
561,40,2024-07-23,31951.69212067398,income,285318.6889971036,services
566,40,2024-09-20,233712.13735464905,income,221363.7887827966,utilities
564,40,2024-11-04,310955.5421924618,expense,-95037.15129005909,utilities
556,40,2024-11-17,60060.08434736988,expense,-60060.08434736988,services
560,40,2024-12-03,273020.8085586621,income,253366.99687642965,food
565,40,2024-12-16,82688.80271820663,income,-12348.34857185246,retail
558,40,2024-12-25,70959.45560431886,expense,-210882.9348562936,retail
573,41,2024-02-08,104686.02247955091,expense,333303.50020856666,utilities
567,41,2024-02-13,49097.22937619475,income,49097.22937619475,food
574,41,2024-03-12,96586.55187049988,income,429890.0520790665,transport
575,41,2024-04-15,106287.5291974359,expense,323602.52288163063,services
581,41,2024-04-27,10000.0,income,796370.3825684815,transport
580,41,2024-05-04,192882.121606781,income,786370.3825684815,services
578,41,2024-05-07,10000.0,expense,453978.47234086256,transport
577,41,2024-05-11,130375.94945923192,income,463978.47234086256,utilities
570,41,2024-06-04,16156.492440500719,expense,342959.5540366319,transport
568,41,2024-07-06,134278.13529154414,income,183375.3646677389,utilities
571,41,2024-08-23,11513.913006645438,expense,331445.64102998644,retail
572,41,2024-09-15,106543.88165813115,income,437989.5226881176,food
579,41,2024-10-01,139509.78862083785,income,593488.2609617005,utilities
576,41,2024-12-10,10000.0,income,333602.52288163063,retail
569,41,2024-12-19,175740.68180939366,income,359116.0464771326,utilities
591,42,2024-01-04,96578.813989847,expense,-202305.6197512336,food
592,42,2024-01-09,69097.10880024484,expense,-271402.7285514785,utilities
588,42,2024-01-21,12716.345625849965,expense,-61718.998236696,transport
589,42,2024-03-05,119821.1333001965,income,58102.13506350049,food
593,42,2024-03-24,145068.84845025433,income,-126333.88010122415,retail
582,42,2024-03-29,164698.0750892106,expense,-164698.0750892106,utilities
590,42,2024-04-03,163828.9408248871,expense,-105726.80576138661,services
587,42,2024-06-05,76420.014139003,expense,-49002.65261084604,food
594,42,2024-06-13,41609.72396193087,expense,-167943.604063155,utilities
585,42,2024-07-29,158038.78189952922,income,-72005.69288630947,services
583,42,2024-07-31,56204.7728365105,income,-108493.30225270009,services
584,42,2024-08-20,121551.17253313858,expense,-230044.47478583868,retail
586,42,2024-10-21,99423.05441446643,income,27417.361528156966,transport
615,43,2024-01-09,102688.43844530513,income,616535.3899618023,transport
610,43,2024-01-25,179193.94305082178,expense,212819.14490867045,utilities
605,43,2024-01-31,34935.13464212968,income,461144.90977536316,food
617,43,2024-02-05,83083.49714239412,income,504842.4469143042,transport
613,43,2024-03-07,66944.89918632657,income,291311.08094266243,utilities
602,43,2024-03-21,157480.94476029952,income,220987.39434687165,services
609,43,2024-03-25,110617.93791158263,income,392013.08795949223,utilities
601,43,2024-03-31,10000.0,income,63506.449586572126,services
607,43,2024-04-20,185712.07956935908,expense,343637.8066073314,utilities
595,43,2024-05-03,128874.23558457411,income,128874.23558457411,retail
600,43,2024-05-11,243053.93800114247,income,53506.449586572126,food
606,43,2024-06-08,68204.97640132725,income,529349.8861766905,transport
611,43,2024-06-24,226827.89275220176,income,439647.0376608722,retail
614,43,2024-07-17,222535.87057383472,income,513846.9515164972,transport
603,43,2024-08-14,215222.3807863618,income,436209.77513323346,services
612,43,2024-08-29,215280.85590453638,expense,224366.18175633583,services
616,43,2024-09-22,194776.4401898922,expense,421758.9497719101,retail
599,43,2024-09-24,243279.51954941492,expense,-189547.48841457034,food
596,43,2024-10-22,159996.38445128608,expense,-31122.14886671197,services
604,43,2024-11-11,10000.0,expense,426209.77513323346,transport
608,43,2024-11-14,62242.65655942178,expense,281395.1500479096,services
598,43,2024-12-02,15518.821705588343,expense,53732.03113484458,retail
597,43,2024-12-16,100373.0017071449,income,69250.85284043293,utilities
619,44,2024-02-04,24413.07549527823,expense,-56714.030685035745,services
635,44,2024-02-05,57196.63618843576,expense,-573380.5496888714,services
622,44,2024-02-21,253703.7807476744,income,126004.64719100144,transport
633,44,2024-03-15,115809.66767056244,income,-609528.9840535584,retail
626,44,2024-04-08,68802.05860648383,expense,-68307.48527373694,food
621,44,2024-04-23,60985.102871637224,expense,-127699.13355667297,food
630,44,2024-04-29,232397.4314443232,expense,-567495.4913750456,services
625,44,2024-05-08,93590.73412580136,expense,494.57333274689154,utilities
629,44,2024-06-04,97127.96656937095,expense,-335098.0599307224,food
620,44,2024-06-13,10000.0,expense,-66714.03068503574,food
631,44,2024-06-14,10000.0,expense,-577495.4913750456,transport
627,44,2024-07-16,62229.22061897258,expense,-130536.70589270952,transport
618,44,2024-08-03,32300.955189757515,expense,-32300.955189757515,services
628,44,2024-09-08,107433.38746864193,expense,-237970.09336135146,retail
623,44,2024-09-23,10000.0,income,136004.64719100145,retail
634,44,2024-10-03,93345.07055312276,income,-516183.91350043565,transport
632,44,2024-10-06,147843.16034907516,expense,-725338.6517241208,utilities
624,44,2024-10-19,41919.3397324532,expense,94085.30745854825,utilities
641,45,2024-01-02,212110.9919008751,expense,-516135.3900777459,retail
642,45,2024-01-07,253298.9027141446,income,-262836.4873636013,food
643,45,2024-01-17,140046.94876417873,income,-122789.53859942255,food
640,45,2024-01-29,207483.58171556558,expense,-304024.39817687083,retail
646,45,2024-02-17,35552.90158470982,income,8791.938507514977,transport
653,45,2024-04-07,59292.64630144554,income,-246488.47793918668,transport
637,45,2024-04-08,150164.7236907333,income,346622.7620778438,utilities
647,45,2024-04-30,10000.0,expense,-1208.0614924850233,retail
638,45,2024-05-13,283886.7870015377,expense,62735.975076306146,retail
651,45,2024-05-26,149517.60287519044,expense,-568828.3695082149,transport
657,45,2024-05-31,10000.0,income,-261161.6333150633,services
