payment_id,client_id,loan_id,due_date,paid_date,amount_due,amount_paid,dpd
368,27,52,2024-11-01,2024-11-20,37538.25261439948,36206.245240776065,19
369,27,52,2024-12-01,2024-12-16,37538.25261439948,35571.86402592281,15
370,27,52,2025-01-01,2025-01-17,37538.25261439948,35761.242037005904,16
371,27,52,2025-02-01,2025-02-08,37538.25261439948,36469.206013753836,7
372,27,52,2025-03-01,2025-03-21,37538.25261439948,35175.302240859986,20
373,28,53,2024-12-01,2024-12-24,238539.30851435385,234842.68266875515,23
374,28,53,2025-01-01,2025-01-24,238539.30851435385,231191.92013717568,23
375,28,53,2025-02-01,2025-02-09,238539.30851435385,227175.1136614433,8
376,28,54,2025-01-01,2025-01-19,43867.075805651904,43337.367059838354,18
377,28,54,2025-02-01,2025-02-25,43867.075805651904,42403.28802044606,24
378,28,54,2025-03-01,2025-03-06,43867.075805651904,42280.321188724636,5
379,28,54,2025-04-01,2025-04-18,43867.075805651904,42357.32327227381,17
380,28,54,2025-05-01,2025-05-11,43867.075805651904,42656.69504816779,10
381,28,54,2025-06-01,2025-06-12,43867.075805651904,42077.02395035595,11
382,29,55,2024-11-01,2024-11-08,55170.03956601073,54333.1319684935,7
383,29,55,2024-12-01,2024-12-13,55170.03956601073,53188.188090427684,12
384,29,55,2025-01-01,2025-01-07,55170.03956601073,55320.95639645525,6
385,29,55,2025-02-01,2025-02-02,55170.03956601073,52379.48459106176,1
386,29,55,2025-03-01,2025-03-01,55170.03956601073,54155.213190086906,0
387,29,55,2025-04-01,2025-04-11,55170.03956601073,54033.79430331297,10
388,29,55,2025-05-01,2025-05-21,55170.03956601073,51919.21751510564,20
389,29,55,2025-06-01,2025-06-14,55170.03956601073,55423.29234712167,13
390,29,55,2025-07-01,2025-07-02,55170.03956601073,53816.81413227776,1
391,29,55,2025-08-01,2025-08-05,55170.03956601073,53391.00663530388,4
392,29,55,2025-09-01,2025-09-08,55170.03956601073,55312.4395302325,7
393,29,55,2025-10-01,2025-10-26,55170.03956601073,53853.116531462314,25
394,30,56,2024-02-01,2024-02-13,32568.55106886745,32635.738073326836,12
395,30,56,2024-03-01,2024-03-12,32568.55106886745,31843.035889403287,11
396,30,56,2024-04-01,2024-04-16,32568.55106886745,33331.970312848985,15
397,30,56,2024-05-01,2024-05-20,32568.55106886745,31433.491722451065,19
398,30,56,2024-06-01,2024-06-21,32568.55106886745,31602.245014958768,20
399,30,56,2024-07-01,2024-07-09,32568.55106886745,32222.887883758238,8
400,30,56,2024-08-01,2024-08-13,32568.55106886745,31915.10264536992,12
401,30,56,2024-09-01,2024-09-13,32568.55106886745,31943.44080811143,12
402,30,56,2024-10-01,2024-10-17,32568.55106886745,30832.74733989705,16
403,30,56,2024-11-01,2024-11-19,32568.55106886745,31299.266192514468,18
404,30,56,2024-12-01,2024-12-02,32568.55106886745,31750.474893215793,1
405,30,56,2025-01-01,2025-01-14,32568.55106886745,31440.213072833205,13
406,30,57,2024-12-01,2024-12-02,364834.73281492334,353763.2462358404,1
407,30,57,2025-01-01,2025-01-09,364834.73281492334,355735.30462875,8
408,30,57,2025-02-01,2025-02-15,364834.73281492334,350474.5391189232,14
409,31,58,2024-04-01,2024-04-14,25147.271822856284,23780.436630759486,13
410,31,58,2024-05-01,2024-05-01,25147.271822856284,24489.448982234142,0
411,31,58,2024-06-01,2024-06-12,25147.271822856284,24455.084925733343,11
412,31,58,2024-07-01,2024-07-14,25147.271822856284,24579.17915030076,13
413,31,58,2024-08-01,2024-08-21,25147.271822856284,24074.9770768473,20
414,31,58,2024-09-01,2024-09-05,25147.271822856284,24081.684247682904,4
415,31,58,2024-10-01,2024-10-16,25147.271822856284,24963.70138339314,15
416,31,58,2024-11-01,2024-11-10,25147.271822856284,23550.432041349322,9
417,31,58,2024-12-01,2024-12-01,25147.271822856284,24179.866917754935,0
418,31,58,2025-01-01,2025-01-09,25147.271822856284,24340.04803406946,8
419,31,58,2025-02-01,2025-02-14,25147.271822856284,24376.50238553897,13
420,31,58,2025-03-01,2025-03-22,25147.271822856284,24239.09606720966,21
421,32,59,2024-11-01,2024-11-21,81261.55581138983,76663.41824642476,20
422,32,59,2024-12-01,2024-12-20,81261.55581138983,78660.25267194417,19
423,32,59,2025-01-01,2025-01-16,81261.55581138983,80471.23501587415,15
424,32,59,2025-02-01,2025-02-12,81261.55581138983,81046.59372458125,11
425,32,59,2025-03-01,2025-03-15,81261.55581138983,76978.66305627389,14
426,32,59,2025-04-01,2025-04-17,81261.55581138983,77223.38781181238,16
427,32,59,2025-05-01,2025-05-11,81261.55581138983,79019.20135802189,10
428,32,59,2025-06-01,2025-06-21,81261.55581138983,77776.87347352522,20
429,32,59,2025-07-01,2025-07-25,81261.55581138983,79946.16142220731,24
430,33,62,2024-07-01,2024-07-05,39672.41447644139,39042.879801136405,4
431,33,62,2024-08-01,2024-08-24,39672.41447644139,37608.59595766486,23
432,33,62,2024-09-01,2024-09-10,39672.41447644139,38211.890301151514,9
433,33,62,2024-10-01,2024-10-14,39672.41447644139,38387.77162524008,13
434,33,62,2024-11-01,2024-11-12,39672.41447644139,39847.88950885228,11
435,33,62,2024-12-01,2024-12-12,39672.41447644139,38974.075284104314,11
436,33,62,2025-01-01,2025-01-11,39672.41447644139,38772.889113501216,10
437,33,62,2025-02-01,2025-02-13,39672.41447644139,38994.62465185901,12
438,33,62,2025-03-01,2025-03-22,39672.41447644139,39708.17464156707,21
439,33,62,2025-04-01,2025-04-16,39672.41447644139,39078.66440562475,15
440,33,62,2025-05-01,2025-05-04,39672.41447644139,38675.53894116398,3
441,33,62,2025-06-01,2025-06-21,39672.41447644139,39243.15918058653,20
442,33,61,2024-11-01,2024-11-20,42486.2544100165,41787.4395128779,19
443,33,61,2024-12-01,2024-12-23,42486.2544100165,41659.08372543895,22
444,33,61,2025-01-01,2025-01-10,42486.2544100165,41688.706480315275,9
445,33,61,2025-02-01,2025-02-01,42486.2544100165,41718.687636154056,0
446,33,61,2025-03-01,2025-03-01,42486.2544100165,40376.32435216302,0
447,33,61,2025-04-01,2025-04-17,42486.2544100165,41779.00341773419,16
448,33,61,2025-05-01,2025-05-04,42486.2544100165,41020.85869630632,3
449,33,61,2025-06-01,2025-06-24,42486.2544100165,41166.20751438207,23
450,33,61,2025-07-01,2025-07-31,42486.2544100165,41473.453413506526,30
451,33,61,2025-08-01,2025-08-16,42486.2544100165,42505.10097971854,15
452,33,61,2025-09-01,2025-09-14,42486.2544100165,40835.88930351406,13
453,33,61,2025-10-01,2025-10-12,42486.2544100165,41451.982422101224,11
454,33,60,2024-12-01,2024-12-11,42171.10620799148,40697.54632631788,10
455,33,60,2025-01-01,2025-01-20,42171.10620799148,41188.926565993206,19
456,33,60,2025-02-01,2025-02-11,42171.10620799148,41099.86510855353,10
457,33,60,2025-03-01,2025-03-15,42171.10620799148,41557.208307544075,14
458,33,60,2025-04-01,2025-04-05,42171.10620799148,40508.15871045532,4
459,33,60,2025-05-01,2025-05-22,42171.10620799148,40906.201720190096,21
460,33,60,2025-06-01,2025-06-02,42171.10620799148,41447.77334421612,1
461,33,60,2025-07-01,2025-07-17,42171.10620799148,40198.75291533886,16
462,33,60,2025-08-01,2025-08-15,42171.10620799148,41632.33754139234,14
463,33,60,2025-09-01,2025-09-16,42171.10620799148,41566.802624756136,15
464,33,60,2025-10-01,2025-10-02,42171.10620799148,41376.437193690166,1
465,33,60,2025-11-01,2025-11-11,42171.10620799148,40861.635324762094,10
466,34,63,2024-08-01,2024-08-27,85120.9728460699,84980.02292086947,26
467,34,63,2024-09-01,2024-09-25,85120.9728460699,82548.83484604547,24
468,34,63,2024-10-01,2024-10-18,85120.9728460699,83668.03568317127,17
469,34,63,2024-11-01,2024-11-16,85120.9728460699,82855.90667379476,15
470,34,63,2024-12-01,2024-12-22,85120.9728460699,82613.25210292864,21
471,34,63,2025-01-01,2025-01-09,85120.9728460699,82159.73979173128,8
472,35,64,2024-06-01,2024-06-14,145703.85035242556,142662.88331222648,13
473,35,64,2024-07-01,2024-07-19,145703.85035242556,141100.0970926173,18
474,35,64,2024-08-01,2024-08-20,145703.85035242556,142747.31714887745,19
475,35,64,2024-09-01,2024-09-04,145703.85035242556,145071.57518071987,3
476,35,64,2024-10-01,2024-10-10,145703.85035242556,138302.02829581933,9
477,35,64,2024-11-01,2024-11-06,145703.85035242556,139687.78158943795,5
478,35,65,2024-07-01,2024-07-12,262289.0580231315,254151.14512476797,11
479,35,65,2024-08-01,2024-08-19,262289.0580231315,256813.53904232348,18
480,35,65,2024-09-01,2024-09-16,262289.0580231315,257088.75801769312,15
481,35,66,2024-09-01,2024-09-01,67585.69567417678,65460.760867119476,0
482,35,66,2024-10-01,2024-10-01,67585.69567417678,65866.78008784192,0
483,35,66,2024-11-01,2024-11-14,67585.69567417678,66890.16845138508,13
484,35,66,2024-12-01,2024-12-23,67585.69567417678,66035.7934497856,22
485,35,66,2025-01-01,2025-01-10,67585.69567417678,66322.07232884501,9
486,35,66,2025-02-01,2025-02-10,67585.69567417678,65828.81120951365,9
487,36,68,2024-09-01,2024-09-06,15350.974139502337,15287.289293197482,5
488,36,68,2024-10-01,2024-10-15,15350.974139502337,14881.91524646031,14
489,36,68,2024-11-01,2024-11-18,15350.974139502337,15262.625122398935,17
490,36,68,2024-12-01,2024-12-11,15350.974139502337,14926.233898509288,10
491,36,68,2025-01-01,2025-01-03,15350.974139502337,14977.965349153817,2
492,36,68,2025-02-01,2025-02-14,15350.974139502337,14881.723355383518,13
493,36,68,2025-03-01,2025-03-13,15350.974139502337,14815.837658690121,12
494,36,68,2025-04-01,2025-04-08,15350.974139502337,15127.018011534867,7
495,36,68,2025-05-01,2025-05-30,15350.974139502337,14784.622958713691,29
496,36,67,2025-01-01,2025-01-11,239628.69278388206,237216.54544067962,10
497,36,67,2025-02-01,2025-02-11,239628.69278388206,237337.1561936764,10
498,36,67,2025-03-01,2025-03-09,239628.69278388206,240965.09876569777,8
499,37,70,2024-09-01,2024-09-26,64341.982330794155,61533.571210477974,25
500,37,70,2024-10-01,2024-10-17,64341.982330794155,61120.886144446384,16
501,37,70,2024-11-01,2024-11-21,64341.982330794155,63550.20311022243,20
502,37,70,2024-12-01,2024-12-16,64341.982330794155,61965.448836219446,15
503,37,70,2025-01-01,2025-01-08,64341.982330794155,61934.17192047569,7
504,37,70,2025-02-01,2025-02-04,64341.982330794155,61274.423389052834,3
505,37,70,2025-03-01,2025-03-19,64341.982330794155,63428.48793637476,18
506,37,70,2025-04-01,2025-05-10,64341.982330794155,61589.33837074025,39
507,37,70,2025-05-01,2025-05-29,64341.982330794155,62390.72184523369,28
508,37,70,2025-06-01,2025-06-16,64341.982330794155,62572.978846967795,15
509,37,70,2025-07-01,2025-07-18,64341.982330794155,62262.01527582839,17
510,37,70,2025-08-01,2025-08-14,64341.982330794155,60806.11187301799,13
511,37,69,2024-10-01,2024-10-22,37677.36254702288,36240.604698122086,21
512,37,69,2024-11-01,2024-11-12,37677.36254702288,36401.79168601245,11
513,37,69,2024-12-01,2024-12-23,37677.36254702288,36498.91920736363,22
514,37,69,2025-01-01,2025-01-12,37677.36254702288,37090.03690646907,11
515,37,69,2025-02-01,2025-03-02,37677.36254702288,36676.48849832602,29
516,37,69,2025-03-01,2025-03-25,37677.36254702288,37098.891298319184,24
517,37,69,2025-04-01,2025-04-26,37677.36254702288,36744.049202324895,25
518,37,69,2025-05-01,2025-05-22,37677.36254702288,36690.67623963694,21
519,37,69,2025-06-01,2025-06-08,37677.36254702288,36793.00564867778,7
520,37,69,2025-07-01,2025-07-06,37677.36254702288,35947.90846603018,5
521,37,69,2025-08-01,2025-08-28,37677.36254702288,36871.8438376236,27
522,37,69,2025-09-01,2025-09-29,37677.36254702288,36243.44502855251,28
523,37,73,2024-10-01,2024-10-15,118667.09551476408,114816.08547417,14
524,37,73,2024-11-01,2024-11-18,118667.09551476408,116652.42765358054,17
525,37,73,2024-12-01,2024-12-14,118667.09551476408,115261.09273309178,13
526,37,73,2025-01-01,2025-01-09,118667.09551476408,115436.03676042648,8
527,37,73,2025-02-01,2025-02-17,118667.09551476408,113299.79654325607,16
528,37,73,2025-03-01,2025-03-15,118667.09551476408,114306.63509519449,14
529,37,71,2024-10-01,2024-10-31,80376.22125073257,77526.13075930542,30
530,37,71,2024-11-01,2024-11-15,80376.22125073257,75116.04379077513,14
531,37,71,2024-12-01,2024-12-10,80376.22125073257,77327.64880770726,9
532,37,71,2025-01-01,2025-01-12,80376.22125073257,79310.6680526839,11
533,37,71,2025-02-01,2025-02-16,80376.22125073257,79198.2257250332,15
534,37,71,2025-03-01,2025-03-18,80376.22125073257,77689.70501650024,17
535,37,71,2025-04-01,2025-04-16,80376.22125073257,77649.39844965038,15
536,37,71,2025-05-01,2025-05-31,80376.22125073257,74848.1983494127,30
537,37,71,2025-06-01,2025-06-01,80376.22125073257,76989.95124083798,0
538,37,72,2024-11-01,2024-11-23,52459.72929062705,51049.27728341726,22
539,37,72,2024-12-01,2024-12-14,52459.72929062705,51478.88823256827,13
540,37,72,2025-01-01,2025-01-25,52459.72929062705,50821.841248361416,24
541,37,72,2025-02-01,2025-02-25,52459.72929062705,50891.55033900683,24
542,37,72,2025-03-01,2025-03-13,52459.72929062705,51226.11612535224,12
543,37,72,2025-04-01,2025-04-18,52459.72929062705,50678.06120829699,17
544,37,72,2025-05-01,2025-05-29,52459.72929062705,48748.42556248918,28
545,37,72,2025-06-01,2025-06-06,52459.72929062705,49742.90599007889,5
546,37,72,2025-07-01,2025-07-14,52459.72929062705,50476.6567534099,13
547,38,74,2024-03-01,2024-03-01,60316.83774070297,59120.2100603377,0
548,38,74,2024-04-01,2024-04-26,60316.83774070297,61529.18942869005,25
549,38,74,2024-05-01,2024-05-03,60316.83774070297,59570.10586309681,2
550,38,74,2024-06-01,2024-06-01,60316.83774070297,58172.67289015767,0
551,38,74,2024-07-01,2024-07-05,60316.83774070297,58996.24963555828,4
552,38,74,2024-08-01,2024-08-06,60316.83774070297,58451.26842976962,5
553,38,74,2024-09-01,2024-09-01,60316.83774070297,60033.529523865596,0
554,38,74,2024-10-01,2024-10-09,60316.83774070297,60276.76760394784,8
555,38,74,2024-11-01,2024-11-01,60316.83774070297,60672.33788555502,0
556,39,75,2024-05-01,2024-05-19,75320.34423588954,73319.34581693159,18
557,39,75,2024-06-01,2024-06-03,75320.34423588954,72974.12364937324,2
558,39,75,2024-07-01,2024-07-17,75320.34423588954,74023.89690063849,16
559,39,75,2024-08-01,2024-08-13,75320.34423588954,75061.97714870815,12
560,39,75,2024-09-01,2024-09-22,75320.34423588954,73041.39630275623,21
561,39,75,2024-10-01,2024-10-20,75320.34423588954,75516.17531349046,19
562,39,75,2024-11-01,2024-11-30,75320.34423588954,71943.9648425303,29
563,39,75,2024-12-01,2024-12-07,75320.34423588954,75009.03436139502,6
564,39,75,2025-01-01,2025-01-06,75320.34423588954,71837.15164732325,5
565,40,77,2024-03-01,2024-03-16,150214.6277761444,146407.3667720332,15
566,40,77,2024-04-01,2024-04-08,150214.6277761444,145118.94040986974,7
567,40,77,2024-05-01,2024-05-07,150214.6277761444,144656.36084715143,6
568,40,77,2024-06-01,2024-07-01,150214.6277761444,147308.44674183082,30
569,40,77,2024-07-01,2024-07-20,150214.6277761444,145536.09017216176,19
570,40,77,2024-08-01,2024-08-12,150214.6277761444,145030.2953339235,11
571,40,76,2024-03-01,2024-03-02,121161.70490834634,114986.2377174487,1
572,40,76,2024-04-01,2024-04-01,121161.70490834634,116104.42644097681,0
573,40,76,2024-05-01,2024-05-24,121161.70490834634,118196.14298294878,23
574,41,78,2024-06-01,2024-06-13,92215.7166468205,91920.93227464095,12
575,41,78,2024-07-01,2024-07-02,92215.7166468205,91563.21662159663,1
576,41,78,2024-08-01,2024-08-15,92215.7166468205,90040.82978108,14
577,41,78,2024-09-01,2024-09-14,92215.7166468205,91621.64007937121,13
578,41,78,2024-10-01,2024-10-05,92215.7166468205,89285.41549651223,4
579,41,78,2024-11-01,2024-11-01,92215.7166468205,90958.12648879983,0
580,41,78,2024-12-01,2024-12-12,92215.7166468205,89742.21886941479,11
581,41,78,2025-01-01,2025-01-10,92215.7166468205,91627.65615558263,9
582,41,78,2025-02-01,2025-02-14,92215.7166468205,92985.08499207243,13
583,41,78,2025-03-01,2025-03-20,92215.7166468205,89453.4468250072,19
584,41,78,2025-04-01,2025-04-23,92215.7166468205,90104.00324731325,22
585,41,78,2025-05-01,2025-05-18,92215.7166468205,90932.5104623222,17
586,42,79,2024-03-01,2024-03-01,13138.351913364735,12820.160878154047,0
587,42,79,2024-04-01,2024-04-01,13138.351913364735,13044.602768310511,0
588,42,79,2024-05-01,2024-05-24,13138.351913364735,12696.92054650493,23
589,42,79,2024-06-01,2024-06-15,13138.351913364735,12711.015265453363,14
590,42,79,2024-07-01,2024-07-07,13138.351913364735,13006.60576143635,6
591,42,79,2024-08-01,2024-08-12,13138.351913364735,13196.813624524328,11
592,42,79,2024-09-01,2024-09-08,13138.351913364735,13050.916488057961,7
593,42,79,2024-10-01,2024-10-13,13138.351913364735,13010.800174874095,12
594,42,79,2024-11-01,2024-11-09,13138.351913364735,12844.205180097495,8
595,42,79,2024-12-01,2024-12-11,13138.351913364735,12689.205812902299,10
596,42,79,2025-01-01,2025-01-17,13138.351913364735,12982.120005819104,16
597,42,79,2025-02-01,2025-02-17,13138.351913364735,13156.869936418916,16
598,42,80,2024-07-01,2024-07-09,29974.252976562682,29493.189090585216,8
599,42,80,2024-08-01,2024-08-07,29974.252976562682,29335.96049439511,6
600,42,80,2024-09-01,2024-09-07,29974.252976562682,30053.86558137956,6
601,42,80,2024-10-01,2024-10-15,29974.252976562682,29227.43071846071,14
602,42,80,2024-11-01,2024-11-22,29974.252976562682,28349.520990971134,21
603,42,80,2024-12-01,2024-12-01,29974.252976562682,29683.2796597929,0
604,42,80,2025-01-01,2025-01-13,29974.252976562682,29438.06373350753,12
605,42,80,2025-02-01,2025-02-02,29974.252976562682,29315.013425192432,1
606,42,80,2025-03-01,2025-03-28,29974.252976562682,29696.031140695846,27
607,42,80,2025-04-01,2025-04-14,29974.252976562682,29128.054927514113,13
608,42,80,2025-05-01,2025-05-09,29974.252976562682,28368.142879570958,8
609,42,80,2025-06-01,2025-06-14,29974.252976562682,29705.600490807312,13
610,43,81,2024-06-01,2024-06-01,40436.118166051434,39559.01938583223,0
611,43,81,2024-07-01,2024-07-01,40436.118166051434,40293.50887619072,0
612,43,81,2024-08-01,2024-08-01,40436.118166051434,40633.65071593225,0
613,43,81,2024-09-01,2024-09-11,40436.118166051434,40108.765826637544,10
614,43,81,2024-10-01,2024-10-01,40436.118166051434,39656.700515904166,0
615,43,81,2024-11-01,2024-11-15,40436.118166051434,38576.10046046014,14
616,43,81,2024-12-01,2024-12-02,40436.118166051434,39545.35027175045,1
617,43,81,2025-01-01,2025-01-12,40436.118166051434,39851.585222296126,11
618,43,81,2025-02-01,2025-02-08,40436.118166051434,40604.045400378665,7
619,43,81,2025-03-01,2025-03-20,40436.118166051434,40137.97726923289,19
620,43,81,2025-04-01,2025-04-08,40436.118166051434,39360.321852905385,7
621,43,81,2025-05-01,2025-05-15,40436.118166051434,39799.78965075835,14
622,44,82,2025-01-01,2025-01-13,67308.0532474213,64098.4223246302,12
623,44,82,2025-02-01,2025-02-15,67308.0532474213,66653.11693686244,14
624,44,82,2025-03-01,2025-03-16,67308.0532474213,64072.15883784904,15
625,44,82,2025-04-01,2025-04-12,67308.0532474213,66425.51067935867,11
626,44,82,2025-05-01,2025-05-01,67308.0532474213,64591.23674436721,0
627,44,82,2025-06-01,2025-06-20,67308.0532474213,65949.03683366817,19
628,44,82,2025-07-01,2025-07-16,67308.0532474213,67553.72749853783,15
629,44,82,2025-08-01,2025-08-17,67308.0532474213,66340.56028422178,16
630,44,82,2025-09-01,2025-10-05,67308.0532474213,65460.48133695819,34
631,45,83,2024-04-01,2024-04-13,79240.57781474262,78647.5097428299,12
632,45,83,2024-05-01,2024-05-05,79240.57781474262,76898.60515500978,4
633,45,83,2024-06-01,2024-06-28,79240.57781474262,78514.21018219378,27
634,45,83,2024-07-01,2024-07-03,79240.57781474262,79214.40389632595,2
635,45,83,2024-08-01,2024-08-08,79240.57781474262,77825.14412159314,7
636,45,83,2024-09-01,2024-09-14,79240.57781474262,76590.17873941644,13
637,46,84,2024-04-01,2024-04-10,143812.32299682606,147627.6380327351,9
